surah,verse,fasila_2char,fasila_3char,ends_in_letter
41,15,ون,دون,ن
41,16,ون,رون,ن
41,17,ون,بون,ن
41,18,ون,قون,ن
41,19,ون,عون,ن
41,20,ون,لون,ن
41,21,ون,عون,ن
41,22,ون,لون,ن
41,23,ين,رين,ن
41,24,ين,بين,ن
41,25,ين,رين,ن
41,26,ون,بون,ن
41,27,ون,لون,ن
41,28,ون,دون,ن
41,29,ين,لين,ن
41,30,ون,دون,ن
41,31,ون,عون,ن
41,32,يم,حيم,م
41,33,ين,مين,ن
41,34,يم,ميم,م
41,35,يم,ظيم,م
41,36,يم,ليم,م
41,37,ون,دون,ن
41,38,ون,مون,ن
41,39,ير,دير,ر
41,40,ير,صير,ر
41,41,يز,زيز,ز
41,42,يد,ميد,د
41,43,يم,ليم,م
41,44,يد,عيد,د
41,45,يب,ريب,ب
41,46,يد,بيد,د
41,47,يد,هيد,د
41,48,يص,حيص,ص
41,49,وط,نوط,ط
41,50,يظ,ليظ,ظ
41,51,يض,ريض,ض
41,52,يد,عيد,د
41,53,يد,هيد,د
41,54,يط,حيط,ط
42,1,حم,حم,م
42,2,سق,عسق,ق
42,3,يم,كيم,م
42,4,يم,ظيم,م
42,5,يم,حيم,م
42,6,يل,كيل,ل
42,7,ير,عير,ر
42,8,ير,صير,ر
42,9,ير,دير,ر
42,10,يب,نيب,ب
42,11,ير,صير,ر
42,12,يم,ليم,م
42,13,يب,نيب,ب
42,14,يب,ريب,ب
42,15,ير,صير,ر
42,16,يد,ديد,د
42,17,يب,ريب,ب
42,18,يد,عيد,د
42,19,يز,زيز,ز
42,20,يب,صيب,ب
42,21,يم,ليم,م
42,22,ير,بير,ر
42,23,ور,كور,ر
42,24,ور,دور,ر
42,25,ون,لون,ن
42,26,يد,ديد,د
42,27,ير,صير,ر
42,28,يد,ميد,د
42,29,ير,دير,ر
42,30,ير,ثير,ر
42,31,ير,صير,ر
42,32,لم,علم,م
42,33,ور,كور,ر
42,34,ير,ثير,ر
42,35,يص,حيص,ص
42,36,ون,لون,ن
42,37,ون,رون,ن
42,38,ون,قون,ن
42,39,ون,رون,ن
42,40,ين,مين,ن
42,41,يل,بيل,ل
42,42,يم,ليم,م
42,43,ور,مور,ر
42,44,يل,بيل,ل
42,45,يم,قيم,م
42,46,يل,بيل,ل
42,47,ير,كير,ر
42,48,ور,فور,ر
42,49,ور,كور,ر
42,50,ير,دير,ر
42,51,يم,كيم,م
42,52,يم,قيم,م
42,53,ور,مور,ر
43,1,حم,حم,م
43,2,ين,بين,ن
43,3,ون,لون,ن
43,4,يم,كيم,م
43,5,ين,فين,ن
43,6,ين,لين,ن
43,7,ون,ءون,ن
43,8,ين,لين,ن
43,9,يم,ليم,م
43,10,ون,دون,ن
43,11,ون,جون,ن
43,12,ون,بون,ن
43,13,ين,نين,ن
43,14,ون,بون,ن
43,15,ين,بين,ن
43,16,ين,نين,ن
43,17,يم,ظيم,م
43,18,ين,بين,ن
43,19,ون,لون,ن
43,20,ون,صون,ن
43,21,ون,كون,ن
43,22,ون,دون,ن
43,23,ون,دون,ن
43,24,ون,رون,ن
43,25,ين,بين,ن
43,26,ون,دون,ن
43,27,ين,دين,ن
43,28,ون,عون,ن
43,29,ين,بين,ن
43,30,ون,رون,ن
43,31,يم,ظيم,م
43,32,ون,عون,ن
43,33,ون,رون,ن
43,34,ون,كون,ن
43,35,ين,قين,ن
43,36,ين,رين,ن
43,37,ون,دون,ن
43,38,ين,رين,ن
43,39,ون,كون,ن
43,40,ين,بين,ن
43,41,ون,مون,ن
43,42,ون,رون,ن
43,43,يم,قيم,م
43,44,ون,لون,ن
43,45,ون,دون,ن
43,46,ين,مين,ن
43,47,ون,كون,ن
43,48,ون,عون,ن
43,49,ون,دون,ن
43,50,ون,ثون,ن
43,51,ون,رون,ن
43,52,ين,بين,ن
43,53,ين,نين,ن
43,54,ين,قين,ن
43,55,ين,عين,ن
43,56,ين,رين,ن
43,57,ون,دون,ن
43,58,ون,مون,ن
43,59,يل,ءيل,ل
43,60,ون,فون,ن
43,61,يم,قيم,م
43,62,ين,بين,ن
43,63,ون,عون,ن
43,64,يم,قيم,م
43,65,يم,ليم,م
43,66,ون,رون,ن
43,67,ين,قين,ن
43,68,ون,نون,ن
43,69,ين,مين,ن
43,70,ون,رون,ن
43,71,ون,دون,ن
43,72,ون,لون,ن
43,73,ون,لون,ن
43,74,ون,دون,ن
43,75,ون,سون,ن
43,76,ين,مين,ن
43,77,ون,ثون,ن
43,78,ون,هون,ن
43,79,ون,مون,ن
43,80,ون,بون,ن
43,81,ين,دين,ن
43,82,ون,فون,ن
43,83,ون,دون,ن
43,84,يم,ليم,م
43,85,ون,عون,ن
43,86,ون,مون,ن
43,87,ون,كون,ن
43,88,ون,نون,ن
43,89,ون,مون,ن
44,1,حم,حم,م
44,2,ين,بين,ن
44,3,ين,رين,ن
44,4,يم,كيم,م
44,5,ين,لين,ن
44,6,يم,ليم,م
44,7,ين,نين,ن
44,8,ين,لين,ن
44,9,ون,بون,ن
44,10,ين,بين,ن
44,11,يم,ليم,م
44,12,ون,نون,ن
44,13,ين,بين,ن
44,14,ون,نون,ن
44,15,ون,دون,ن
44,16,ون,مون,ن
44,17,يم,ريم,م
44,18,ين,مين,ن
44,19,ين,بين,ن
44,20,ون,مون,ن
44,21,ون,لون,ن
44,22,ون,مون,ن
44,23,ون,عون,ن
44,24,ون,قون,ن
44,25,ون,يون,ن
44,26,يم,ريم,م
44,27,ين,هين,ن
44,28,ين,رين,ن
44,29,ين,رين,ن
44,30,ين,هين,ن
44,31,ين,فين,ن
44,32,ين,مين,ن
44,33,ين,بين,ن
44,34,ون,لون,ن
44,35,ين,رين,ن
44,36,ين,قين,ن
44,37,ين,مين,ن
44,38,ين,بين,ن
44,39,ون,مون,ن
44,40,ين,عين,ن
44,41,ون,رون,ن
44,42,يم,حيم,م
44,43,وم,قوم,م
44,44,يم,ثيم,م
44,45,ون,طون,ن
44,46,يم,ميم,م
44,47,يم,حيم,م
44,48,يم,ميم,م
44,49,يم,ريم,م
44,50,ون,رون,ن
44,51,ين,مين,ن
44,52,ون,يون,ن
44,53,ين,لين,ن
44,54,ين,عين,ن
44,55,ين,نين,ن
44,56,يم,حيم,م
44,57,يم,ظيم,م
44,58,ون,رون,ن
44,59,ون,بون,ن
45,1,حم,حم,م
45,2,يم,كيم,م
45,3,ين,نين,ن
45,4,ون,نون,ن
45,5,ون,لون,ن
45,6,ون,نون,ن
45,7,يم,ثيم,م
45,8,يم,ليم,م
45,9,ين,هين,ن
45,10,يم,ظيم,م
45,11,يم,ليم,م
45,12,ون,رون,ن
45,13,ون,رون,ن
45,14,ون,بون,ن
45,15,ون,عون,ن
45,16,ين,مين,ن
45,17,ون,فون,ن
45,18,ون,مون,ن
45,19,ين,قين,ن
45,20,ون,نون,ن
45,21,ون,مون,ن
45,22,ون,مون,ن
45,23,ون,رون,ن
45,24,ون,نون,ن
45,25,ين,قين,ن
45,26,ون,مون,ن
45,27,ون,لون,ن
45,28,ون,لون,ن
45,29,ون,لون,ن
45,30,ين,بين,ن
45,31,ين,مين,ن
45,32,ين,نين,ن
45,33,ون,ءون,ن
45,34,ين,رين,ن
45,35,ون,بون,ن
45,36,ين,مين,ن
45,37,يم,كيم,م
46,1,حم,حم,م
46,2,يم,كيم,م
46,3,ون,ضون,ن
46,4,ين,قين,ن
46,5,ون,لون,ن
46,6,ين,رين,ن
46,7,ين,بين,ن
46,8,يم,حيم,م
46,9,ين,بين,ن
46,10,ين,مين,ن
46,11,يم,ديم,م
46,12,ين,نين,ن
46,13,ون,نون,ن
46,14,ون,لون,ن
46,15,ين,مين,ن
46,16,ون,دون,ن
46,17,ين,لين,ن
46,18,ين,رين,ن
46,19,ون,مون,ن
46,20,ون,قون,ن
46,21,يم,ظيم,م
46,22,ين,قين,ن
46,23,ون,لون,ن
46,24,يم,ليم,م
46,25,ين,مين,ن
46,26,ون,ءون,ن
46,27,ون,عون,ن
46,28,ون,رون,ن
46,29,ين,رين,ن
46,30,يم,قيم,م
46,31,يم,ليم,م
46,32,ين,بين,ن
46,33,ير,دير,ر
46,34,ون,رون,ن
46,35,ون,قون,ن
47,1,هم,لهم,م
47,2,هم,لهم,م
47,3,هم,لهم,م
47,4,هم,لهم,م
47,5,هم,لهم,م
47,6,هم,لهم,م
47,7,كم,مكم,م
47,8,هم,لهم,م
47,9,هم,لهم,م
47,10,ها,لها,ا
47,11,هم,لهم,م
47,12,هم,لهم,م
47,13,هم,لهم,م
47,14,هم,ءهم,م
47,15,هم,ءهم,م
47,16,هم,ءهم,م
47,17,هم,اهم,م
47,18,هم,اهم,م
47,19,كم,اكم,م
47,20,هم,لهم,م
47,21,هم,لهم,م
47,22,كم,مكم,م
47,23,هم,رهم,م
47,24,ها,لها,ا
47,25,هم,لهم,م
47,26,هم,رهم,م
47,27,هم,رهم,م
47,28,هم,لهم,م
47,29,هم,نهم,م
47,30,كم,لكم,م
47,31,كم,ركم,م
47,32,هم,لهم,م
47,33,كم,لكم,م
47,34,هم,لهم,م
47,35,كم,لكم,م
47,36,كم,لكم,م
47,37,كم,نكم,م
47,38,كم,لكم,م
48,1,نا,ينا,ا
48,2,ما,يما,ا
48,3,زا,يزا,ا
48,4,ما,يما,ا
48,5,ما,يما,ا
48,6,را,يرا,ا
48,7,ما,يما,ا
48,8,را,يرا,ا
48,9,لا,يلا,ا
48,10,ما,يما,ا
48,11,را,يرا,ا
48,12,را,ورا,ا
48,13,را,يرا,ا
48,14,ما,يما,ا
48,15,لا,يلا,ا
48,16,ما,يما,ا
48,17,ما,يما,ا
48,18,با,يبا,ا
48,19,ما,يما,ا
48,20,ما,يما,ا
48,21,را,يرا,ا
48,22,را,يرا,ا
48,23,لا,يلا,ا
48,24,را,يرا,ا
48,25,ما,يما,ا
48,26,ما,يما,ا
48,27,با,يبا,ا
48,28,دا,يدا,ا
48,29,ما,يما,ا
49,1,يم,ليم,م
49,2,ون,رون,ن
49,3,يم,ظيم,م
49,4,ون,لون,ن
49,5,يم,حيم,م
49,6,ين,مين,ن
49,7,ون,دون,ن
49,8,يم,كيم,م
49,9,ين,طين,ن
49,10,ون,مون,ن
49,11,ون,مون,ن
49,12,يم,حيم,م
49,13,ير,بير,ر
49,14,يم,حيم,م
49,15,ون,قون,ن
49,16,يم,ليم,م
49,17,ين,قين,ن
49,18,ون,لون,ن
50,1,يد,جيد,د
50,2,يب,جيب,ب
50,3,يد,عيد,د
50,4,يظ,فيظ,ظ
50,5,يج,ريج,ج
50,6,وج,روج,ج
50,7,يج,هيج,ج
50,8,يب,نيب,ب
50,9,يد,صيد,د
50,10,يد,ضيد,د
50,11,وج,روج,ج
50,12,ود,مود,د
50,13,وط,لوط,ط
50,14,يد,عيد,د
50,15,يد,ديد,د
50,16,يد,ريد,د
50,17,يد,عيد,د
50,18,يد,تيد,د
50,19,يد,حيد,د
50,20,يد,عيد,د
50,21,يد,هيد,د
50,22,يد,ديد,د
50,23,يد,تيد,د
50,24,يد,نيد,د
50,25,يب,ريب,ب
50,26,يد,ديد,د
50,27,يد,عيد,د
50,28,يد,عيد,د
50,29,يد,بيد,د
50,30,يد,زيد,د
50,31,يد,عيد,د
50,32,يظ,فيظ,ظ
50,33,يب,نيب,ب
50,34,ود,لود,د
50,35,يد,زيد,د
50,36,يص,حيص,ص
50,37,يد,هيد,د
50,38,وب,غوب,ب
50,39,وب,روب,ب
50,40,ود,جود,د
50,41,يب,ريب,ب
50,42,وج,روج,ج
50,43,ير,صير,ر
50,44,ير,سير,ر
50,45,يد,عيد,د
51,1,وا,روا,ا
51,2,را,قرا,ا
51,3,را,سرا,ا
51,4,را,مرا,ا
51,5,دق,ادق,ق
51,6,قع,وقع,ع
51,7,بك,حبك,ك
51,8,لف,تلف,ف
51,9,فك,افك,ك
51,10,ون,صون,ن
51,11,ون,هون,ن
51,12,ين,دين,ن
51,13,ون,نون,ن
51,14,ون,لون,ن
51,15,ون,يون,ن
51,16,ين,نين,ن
51,17,ون,عون,ن
51,18,ون,رون,ن
51,19,وم,روم,م
51,20,ين,نين,ن
51,21,ون,رون,ن
51,22,ون,دون,ن
51,23,ون,قون,ن
51,24,ين,مين,ن
51,25,ون,رون,ن
51,26,ين,مين,ن
51,27,ون,لون,ن
51,28,يم,ليم,م
51,29,يم,قيم,م
51,30,يم,ليم,م
51,31,ون,لون,ن
51,32,ين,مين,ن
51,33,ين,طين,ن
51,34,ين,فين,ن
51,35,ين,نين,ن
51,36,ين,مين,ن
51,37,يم,ليم,م
51,38,ين,بين,ن
51,39,ون,نون,ن
51,40,يم,ليم,م
51,41,يم,قيم,م
51,42,يم,ميم,م
51,43,ين,حين,ن
51,44,ون,رون,ن
51,45,ين,رين,ن
51,46,ين,قين,ن
51,47,ون,عون,ن
51,48,ون,دون,ن
51,49,ون,رون,ن
51,50,ين,بين,ن
51,51,ين,بين,ن
51,52,ون,نون,ن
51,53,ون,غون,ن
51,54,وم,لوم,م
51,55,ين,نين,ن
51,56,ون,دون,ن
51,57,ون,مون,ن
51,58,ين,تين,ن
51,59,ون,لون,ن
51,60,ون,دون,ن
52,1,ور,طور,ر
52,2,ور,طور,ر
52,3,ور,شور,ر
52,4,ور,مور,ر
52,5,وع,فوع,ع
52,6,ور,جور,ر
52,7,قع,وقع,ع
52,8,فع,افع,ع
52,9,را,ورا,ا
52,10,را,يرا,ا
52,11,ين,بين,ن
52,12,ون,بون,ن
52,13,عا,دعا,ا
52,14,ون,بون,ن
52,15,ون,رون,ن
52,16,ون,لون,ن
52,17,يم,عيم,م
52,18,يم,حيم,م
52,19,ون,لون,ن
52,20,ين,عين,ن
52,21,ين,هين,ن
52,22,ون,هون,ن
52,23,يم,ثيم,م
52,24,ون,نون,ن
52,25,ون,لون,ن
52,26,ين,قين,ن
52,27,وم,موم,م
52,28,يم,حيم,م
52,29,ون,نون,ن
52,30,ون,نون,ن
52,31,ين,صين,ن
52,32,ون,غون,ن
52,33,ون,نون,ن
52,34,ين,قين,ن
52,35,ون,قون,ن
52,36,ون,نون,ن
52,37,ون,رون,ن
52,38,ين,بين,ن
52,39,ون,نون,ن
52,40,ون,لون,ن
52,41,ون,بون,ن
52,42,ون,دون,ن
52,43,ون,كون,ن
52,44,وم,كوم,م
52,45,ون,قون,ن
52,46,ون,رون,ن
52,47,ون,مون,ن
52,48,وم,قوم,م
52,49,وم,جوم,م
53,1,وا,هوا,ا
53,2,وا,غوا,ا
53,3,وا,هوا,ا
53,4,حا,وحا,ا
53,5,وا,قوا,ا
53,6,وا,توا,ا
53,7,لا,علا,ا
53,8,لا,دلا,ا
53,9,نا,دنا,ا
53,10,حا,وحا,ا
53,11,اا,راا,ا
53,12,را,يرا,ا
53,13,را,خرا,ا
53,14,ها,تها,ا
53,15,وا,اوا,ا
53,16,شا,غشا,ا
53,17,غا,طغا,ا
53,18,را,برا,ا
53,19,زا,عزا,ا
53,20,را,خرا,ا
53,21,ثا,نثا,ا
53,22,زا,يزا,ا
53,23,دا,هدا,ا
53,24,نا,منا,ا
53,25,لا,ولا,ا
53,26,ضا,رضا,ا
53,27,ثا,نثا,ا
53,28,يا,شيا,ا
53,29,يا,نيا,ا
53,30,دا,تدا,ا
53,31,نا,سنا,ا
53,32,قا,تقا,ا
53,33,لا,ولا,ا
53,34,دا,كدا,ا
53,35,را,يرا,ا
53,36,سا,وسا,ا
53,37,فا,وفا,ا
53,38,را,خرا,ا
53,39,عا,سعا,ا
53,40,را,يرا,ا
53,41,فا,وفا,ا
53,42,ها,تها,ا
53,43,كا,بكا,ا
53,44,يا,حيا,ا
53,45,ثا,نثا,ا
53,46,نا,منا,ا
53,47,را,خرا,ا
53,48,نا,قنا,ا
53,49,را,عرا,ا
53,50,لا,ولا,ا
53,51,قا,بقا,ا
53,52,غا,طغا,ا
53,53,وا,هوا,ا
53,54,شا,غشا,ا
53,55,را,ارا,ا
53,56,لا,ولا,ا
53,57,فه,زفه,ه
53,58,فه,شفه,ه
53,59,ون,بون,ن
53,60,ون,كون,ن
53,61,ون,دون,ن
53,62,وا,دوا,ا
54,1,مر,قمر,ر
54,2,مر,تمر,ر
54,3,قر,تقر,ر
54,4,جر,دجر,ر
54,5,ذر,نذر,ر
54,6,كر,نكر,ر
54,7,شر,تشر,ر
54,8,سر,عسر,ر
54,9,جر,دجر,ر
54,10,صر,تصر,ر
54,11,مر,همر,ر
54,12,در,قدر,ر
54,13,سر,دسر,ر
54,14,فر,كفر,ر
54,15,كر,دكر,ر
54,16,ذر,نذر,ر
54,17,كر,دكر,ر
54,18,ذر,نذر,ر
54,19,مر,تمر,ر
54,20,عر,قعر,ر
54,21,ذر,نذر,ر
54,22,كر,دكر,ر
54,23,ذر,نذر,ر
54,24,عر,سعر,ر
54,25,شر,اشر,ر
54,26,شر,اشر,ر
54,27,بر,طبر,ر
54,28,ضر,تضر,ر
54,29,قر,عقر,ر
54,30,ذر,نذر,ر
54,31,ظر,تظر,ر
54,32,كر,دكر,ر
54,33,ذر,نذر,ر
54,34,حر,سحر,ر
54,35,كر,شكر,ر
54,36,ذر,نذر,ر
54,37,ذر,نذر,ر
54,38,قر,تقر,ر
54,39,ذر,نذر,ر
54,40,كر,دكر,ر
54,41,ذر,نذر,ر
54,42,در,تدر,ر
54,43,بر,زبر,ر
54,44,صر,تصر,ر
54,45,بر,دبر,ر
54,46,مر,امر,ر
54,47,عر,سعر,ر
54,48,قر,سقر,ر
54,49,در,قدر,ر
54,50,صر,بصر,ر
54,51,كر,دكر,ر
54,52,بر,زبر,ر
54,53,طر,تطر,ر
54,54,هر,نهر,ر
54,55,در,تدر,ر
55,1,من,حمن,ن
55,2,ان,ءان,ن
55,3,سن,نسن,ن
55,4,ان,يان,ن
55,5,ان,بان,ن
55,6,ان,دان,ن
55,7,ان,زان,ن
55,8,ان,زان,ن
55,9,ان,زان,ن
55,10,ام,نام,م
55,11,ام,مام,م
55,12,ان,حان,ن
55,13,ان,بان,ن
55,14,ار,خار,ر
55,15,ار,نار,ر
55,16,ان,بان,ن
55,17,ين,بين,ن
55,18,ان,بان,ن
55,19,ان,يان,ن
55,20,ان,يان,ن
55,21,ان,بان,ن
55,22,ان,جان,ن
55,23,ان,بان,ن
55,24,لم,علم,م
55,25,ان,بان,ن
55,26,ان,فان,ن
55,27,ام,رام,م
55,28,ان,بان,ن
55,29,ان,شان,ن
55,30,ان,بان,ن
55,31,ان,لان,ن
55,32,ان,بان,ن
55,33,طن,لطن,ن
55,34,ان,بان,ن
55,35,ان,ران,ن
55,36,ان,بان,ن
55,37,ان,هان,ن
55,38,ان,بان,ن
55,39,ان,جان,ن
55,40,ان,بان,ن
55,41,ام,دام,م
55,42,ان,بان,ن
55,43,ون,مون,ن
55,44,ان,ءان,ن
55,45,ان,بان,ن
55,46,ان,تان,ن
55,47,ان,بان,ن
55,48,ان,نان,ن
55,49,ان,بان,ن
55,50,ان,يان,ن
55,51,ان,بان,ن
55,52,ان,جان,ن
55,53,ان,بان,ن
55,54,ان,دان,ن
55,55,ان,بان,ن
55,56,ان,جان,ن
55,57,ان,بان,ن
55,58,ان,جان,ن
55,59,ان,بان,ن
55,60,سن,حسن,ن
55,61,ان,بان,ن
55,62,ان,تان,ن
55,63,ان,بان,ن
55,64,ان,تان,ن
55,65,ان,بان,ن
55,66,ان,تان,ن
55,67,ان,بان,ن
55,68,ان,مان,ن
55,69,ان,بان,ن
55,70,ان,سان,ن
55,71,ان,بان,ن
55,72,ام,يام,م
55,73,ان,بان,ن
55,74,ان,جان,ن
55,75,ان,بان,ن
55,76,ان,سان,ن
55,77,ان,بان,ن
55,78,ام,رام,م
56,1,عه,قعه,ه
56,2,به,ذبه,ه
56,3,عه,فعه,ه
56,4,جا,رجا,ا
56,5,سا,بسا,ا
56,6,ثا,بثا,ا
56,7,ثه,لثه,ه
56,8,نه,منه,ه
56,9,مه,شمه,ه
56,10,ون,قون,ن
56,11,ون,بون,ن
56,12,يم,عيم,م
56,13,ين,لين,ن
56,14,ين,رين,ن
56,15,نه,ونه,ه
56,16,ين,لين,ن
56,17,ون,دون,ن
56,18,ين,عين,ن
56,19,ون,فون,ن
56,20,ون,رون,ن
56,21,ون,هون,ن
56,22,ين,عين,ن
56,23,ون,نون,ن
56,24,ون,لون,ن
56,25,ما,يما,ا
56,26,ما,لما,ا
56,27,ين,مين,ن
56,28,ود,ضود,د
56,29,ود,ضود,د
56,30,ود,دود,د
56,31,وب,كوب,ب
56,32,ره,يره,ه
56,33,عه,وعه,ه
56,34,عه,وعه,ه
56,35,اء,شاء,ء
56,36,را,ارا,ا
56,37,با,ابا,ا
56,38,ين,مين,ن
56,39,ين,لين,ن
56,40,ين,رين,ن
56,41,ال,مال,ل
56,42,يم,ميم,م
56,43,وم,موم,م
56,44,يم,ريم,م
56,45,ين,فين,ن
56,46,يم,ظيم,م
56,47,ون,ثون,ن
56,48,ون,لون,ن
56,49,ين,رين,ن
56,50,وم,لوم,م
56,51,ون,بون,ن
56,52,وم,قوم,م
56,53,ون,طون,ن
56,54,يم,ميم,م
56,55,يم,هيم,م
56,56,ين,دين,ن
56,57,ون,قون,ن
56,58,ون,نون,ن
56,59,ون,قون,ن
56,60,ين,قين,ن
56,61,ون,مون,ن
56,62,ون,رون,ن
56,63,ون,ثون,ن
56,64,ون,عون,ن
56,65,ون,هون,ن
56,66,ون,مون,ن
56,67,ون,مون,ن
56,68,ون,بون,ن
56,69,ون,لون,ن
56,70,ون,رون,ن
56,71,ون,رون,ن
56,72,ون,شون,ن
56,73,ين,وين,ن
56,74,يم,ظيم,م
56,75,وم,جوم,م
56,76,يم,ظيم,م
56,77,يم,ريم,م
56,78,ون,نون,ن
56,79,ون,رون,ن
56,80,ين,مين,ن
56,81,ون,نون,ن
56,82,ون,بون,ن
56,83,وم,قوم,م
56,84,ون,رون,ن
56,85,ون,رون,ن
56,86,ين,نين,ن
56,87,ين,قين,ن
56,88,ين,بين,ن
56,89,يم,عيم,م
56,90,ين,مين,ن
56,91,ين,مين,ن
56,92,ين,لين,ن
56,93,يم,ميم,م
56,94,يم,حيم,م
56,95,ين,قين,ن
56,96,يم,ظيم,م
57,1,يم,كيم,م
57,2,ير,دير,ر
57,3,يم,ليم,م
57,4,ير,صير,ر
57,5,ور,مور,ر
57,6,ور,دور,ر
57,7,ير,بير,ر
57,8,ين,نين,ن
57,9,يم,حيم,م
57,10,ير,بير,ر
57,11,يم,ريم,م
57,12,يم,ظيم,م
57,13,اب,ذاب,ب
57,14,ور,رور,ر
57,15,ير,صير,ر
57,16,ون,قون,ن
57,17,ون,لون,ن
57,18,يم,ريم,م
57,19,يم,حيم,م
57,20,ور,رور,ر
57,21,يم,ظيم,م
57,22,ير,سير,ر
57,23,ور,خور,ر
57,24,يد,ميد,د
57,25,يز,زيز,ز
57,26,ون,قون,ن
57,27,ون,قون,ن
57,28,يم,حيم,م
57,29,يم,ظيم,م
58,1,ير,صير,ر
58,2,ور,فور,ر
58,3,ير,بير,ر
58,4,يم,ليم,م
58,5,ين,هين,ن
58,6,يد,هيد,د
58,7,يم,ليم,م
58,8,ير,صير,ر
58,9,ون,رون,ن
58,10,ون,نون,ن
58,11,ير,بير,ر
58,12,يم,حيم,م
58,13,ون,لون,ن
58,14,ون,مون,ن
58,15,ون,لون,ن
58,16,ين,هين,ن
58,17,ون,دون,ن
58,18,ون,بون,ن
58,19,ون,رون,ن
58,20,ين,لين,ن
58,21,يز,زيز,ز
58,22,ون,حون,ن
59,1,يم,كيم,م
59,2,صر,بصر,ر
59,3,ار,نار,ر
59,4,اب,قاب,ب
59,5,ين,قين,ن
59,6,ير,دير,ر
59,7,اب,قاب,ب
59,8,ون,قون,ن
59,9,ون,حون,ن
59,10,يم,حيم,م
59,11,ون,بون,ن
59,12,ون,رون,ن
59,13,ون,هون,ن
59,14,ون,لون,ن
59,15,يم,ليم,م
59,16,ين,مين,ن
59,17,ين,مين,ن
59,18,ون,لون,ن
59,19,ون,قون,ن
59,20,ون,زون,ن
59,21,ون,رون,ن
59,22,يم,حيم,م
59,23,ون,كون,ن
59,24,يم,كيم,م
60,1,يل,بيل,ل
60,2,ون,رون,ن
60,3,ير,صير,ر
60,4,ير,صير,ر
60,5,يم,كيم,م
60,6,يد,ميد,د
60,7,يم,حيم,م
60,8,ين,طين,ن
60,9,ون,مون,ن
60,10,يم,كيم,م
60,11,ون,نون,ن
60,12,يم,حيم,م
60,13,ور,بور,ر
61,1,يم,كيم,م
61,2,ون,لون,ن
61,3,ون,لون,ن
61,4,وص,صوص,ص
61,5,ين,قين,ن
61,6,ين,بين,ن
61,7,ين,مين,ن
61,8,ون,رون,ن
61,9,ون,كون,ن
61,10,يم,ليم,م
61,11,ون,مون,ن
61,12,يم,ظيم,م
61,13,ين,نين,ن
61,14,ين,رين,ن
62,1,يم,كيم,م
62,2,ين,بين,ن
62,3,يم,كيم,م
62,4,يم,ظيم,م
62,5,ين,مين,ن
62,6,ين,قين,ن
62,7,ين,مين,ن
62,8,ون,لون,ن
62,9,ون,مون,ن
62,10,ون,حون,ن
62,11,ين,قين,ن
63,1,ون,بون,ن
63,2,ون,لون,ن
63,3,ون,هون,ن
63,4,ون,كون,ن
63,5,ون,رون,ن
63,6,ين,قين,ن
63,7,ون,هون,ن
63,8,ون,مون,ن
63,9,ون,رون,ن
63,10,ين,حين,ن
63,11,ون,لون,ن
64,1,ير,دير,ر
64,2,ير,صير,ر
64,3,ير,صير,ر
64,4,ور,دور,ر
64,5,يم,ليم,م
64,6,يد,ميد,د
64,7,ير,سير,ر
64,8,ير,بير,ر
64,9,يم,ظيم,م
64,10,ير,صير,ر
64,11,يم,ليم,م
64,12,ين,بين,ن
64,13,ون,نون,ن
64,14,يم,حيم,م
64,15,يم,ظيم,م
64,16,ون,حون,ن
64,17,يم,ليم,م
64,18,يم,كيم,م
65,1,را,مرا,ا
65,2,جا,رجا,ا
65,3,را,درا,ا
65,4,را,سرا,ا
65,5,را,جرا,ا
65,6,را,خرا,ا
65,7,را,سرا,ا
65,8,را,كرا,ا
65,9,را,سرا,ا
65,10,را,كرا,ا
65,11,قا,زقا,ا
65,12,ما,لما,ا
66,1,يم,حيم,م
66,2,يم,كيم,م
66,3,ير,بير,ر
66,4,ير,هير,ر
66,5,را,ارا,ا
66,6,ون,رون,ن
66,7,ون,لون,ن
66,8,ير,دير,ر
66,9,ير,صير,ر
66,10,ين,لين,ن
66,11,ين,مين,ن
66,12,ين,تين,ن
67,1,ير,دير,ر
67,2,ور,فور,ر
67,3,ور,طور,ر
67,4,ير,سير,ر
67,5,ير,عير,ر
67,6,ير,صير,ر
67,7,ور,فور,ر
67,8,ير,ذير,ر
67,9,ير,بير,ر
67,10,ير,عير,ر
67,11,ير,عير,ر
67,12,ير,بير,ر
67,13,ور,دور,ر
67,14,ير,بير,ر
67,15,ور,شور,ر
67,16,ور,مور,ر
67,17,ير,ذير,ر
67,18,ير,كير,ر
67,19,ير,صير,ر
67,20,ور,رور,ر
67,21,ور,فور,ر
67,22,يم,قيم,م
67,23,ون,رون,ن
67,24,ون,رون,ن
67,25,ين,قين,ن
67,26,ين,بين,ن
67,27,ون,عون,ن
67,28,يم,ليم,م
67,29,ين,بين,ن
67,30,ين,عين,ن
68,1,ون,رون,ن
68,2,ون,نون,ن
68,3,ون,نون,ن
68,4,يم,ظيم,م
68,5,ون,رون,ن
68,6,ون,تون,ن
68,7,ين,دين,ن
68,8,ين,بين,ن
68,9,ون,نون,ن
68,10,ين,هين,ن
68,11,يم,ميم,م
68,12,يم,ثيم,م
68,13,يم,نيم,م
68,14,ين,نين,ن
68,15,ين,لين,ن
68,16,وم,طوم,م
68,17,ين,حين,ن
68,18,ون,نون,ن
68,19,ون,مون,ن
