perm_index,abs_tau,signed_tau,adj_matches
960,0.046421,-0.046421,1
961,0.035243,0.035243,0
962,0.057910,0.057910,1
963,0.045800,-0.045800,3
964,0.020028,0.020028,0
965,0.042385,-0.042385,0
966,0.039280,-0.039280,3
967,0.057289,0.057289,2
968,0.072504,0.072504,1
969,0.115665,-0.115665,5
970,0.014749,0.014749,2
971,0.035243,0.035243,1
972,0.039590,0.039590,3
973,0.039280,0.039280,2
974,0.058221,0.058221,0
975,0.033380,0.033380,1
976,0.087409,0.087409,1
977,0.049216,-0.049216,1
978,0.024996,0.024996,2
979,0.027480,-0.027480,1
980,0.020959,-0.020959,3
981,0.008850,0.008850,3
982,0.050769,-0.050769,4
983,0.034311,-0.034311,6
984,0.130259,-0.130259,0
985,0.018165,-0.018165,3
986,0.049837,0.049837,5
987,0.124360,-0.124360,3
988,0.053563,-0.053563,1
989,0.066605,0.066605,0
990,0.054184,0.054184,1
991,0.010713,-0.010713,4
992,0.015060,-0.015060,0
993,0.127775,0.127775,5
994,0.007918,-0.007918,3
995,0.009160,-0.009160,2
996,0.019407,-0.019407,1
997,0.055737,0.055737,4
998,0.005434,-0.005434,2
999,0.046421,-0.046421,1
1000,0.025307,-0.025307,1
1001,0.044558,-0.044558,2
1002,0.042074,0.042074,1
1003,0.027480,0.027480,3
1004,0.075299,0.075299,2
1005,0.012265,-0.012265,5
1006,0.107902,-0.107902,1
1007,0.030585,-0.030585,2
1008,0.031206,-0.031206,1
1009,0.088961,-0.088961,4
1010,0.043627,-0.043627,1
1011,0.074367,-0.074367,6
1012,0.001708,0.001708,3
1013,0.139575,0.139575,3
1014,0.042074,0.042074,3
1015,0.053563,-0.053563,1
1016,0.000155,0.000155,4
1017,0.012576,0.012576,3
1018,0.006676,-0.006676,3
1019,0.165968,0.165968,5
1020,0.002018,-0.002018,3
1021,0.095482,0.095482,6
1022,0.010713,-0.010713,0
1023,0.038969,0.038969,2
1024,0.001708,0.001708,2
1025,0.037727,0.037727,3
1026,0.053874,0.053874,2
1027,0.016923,0.016923,1
1028,0.014439,-0.014439,4
1029,0.035243,-0.035243,3
1030,0.030275,-0.030275,1
1031,0.045179,0.045179,1
1032,0.053253,-0.053253,4
1033,0.004192,-0.004192,0
1034,0.005123,-0.005123,2
1035,0.036796,0.036796,2
1036,0.029654,0.029654,3
1037,0.009471,-0.009471,0
1038,0.020959,0.020959,1
1039,0.051700,0.051700,3
1040,0.038969,0.038969,2
1041,0.022823,0.022823,1
1042,0.013818,-0.013818,0
1043,0.038969,-0.038969,2
1044,0.004502,-0.004502,3
1045,0.077783,0.077783,1
1046,0.048595,-0.048595,2
1047,0.070331,-0.070331,2
1048,0.034001,-0.034001,3
1049,0.014439,0.014439,1
1050,0.126533,0.126533,0
1051,0.062257,0.062257,1
1052,0.005123,-0.005123,2
1053,0.053874,0.053874,1
1054,0.038659,0.038659,1
1055,0.011334,0.011334,1
1056,0.036485,0.036485,3
1057,0.096103,0.096103,1
1058,0.013818,0.013818,2
1059,0.029654,-0.029654,2
1060,0.074678,-0.074678,3
1061,0.003571,-0.003571,2
1062,0.114423,-0.114423,1
1063,0.043627,-0.043627,2
1064,0.044248,0.044248,3
1065,0.048905,0.048905,1
1066,0.030585,-0.030585,5
1067,0.064741,-0.064741,2
1068,0.005744,0.005744,1
1069,0.068778,-0.068778,1
1070,0.029033,-0.029033,1
1071,0.011955,0.011955,1
1072,0.009160,-0.009160,5
1073,0.106350,0.106350,3
1074,0.065673,0.065673,3
1075,0.075609,0.075609,3
1076,0.018165,0.018165,2
1077,0.030896,0.030896,1
1078,0.069089,0.069089,3
1079,0.049216,0.049216,0
1080,0.088030,-0.088030,5
1081,0.051079,0.051079,3
1082,0.075609,-0.075609,3
1083,0.230865,0.230865,4
1084,0.083062,-0.083062,2
1085,0.052632,0.052632,2
1086,0.126533,0.126533,0
1087,0.124049,-0.124049,2
1088,0.002950,-0.002950,4
1089,0.035243,-0.035243,2
1090,0.031206,-0.031206,2
1091,0.041764,0.041764,2
1092,0.006055,0.006055,2
1093,0.139264,0.139264,6
1094,0.122807,-0.122807,2
1095,0.002950,0.002950,2
1096,0.046421,0.046421,3
1097,0.027791,0.027791,2
1098,0.090203,-0.090203,0
1099,0.012576,-0.012576,1
1100,0.044248,0.044248,3
1101,0.031517,0.031517,1
1102,0.029964,0.029964,1
1103,0.062568,0.062568,2
1104,0.033380,0.033380,1
1105,0.075299,-0.075299,1
1106,0.089272,0.089272,0
1107,0.002639,0.002639,1
1108,0.073125,0.073125,3
1109,0.134296,-0.134296,2
1110,0.146406,0.146406,3
1111,0.088340,-0.088340,3
1112,0.049526,-0.049526,2
1113,0.050147,0.050147,1
1114,0.024065,0.024065,4
1115,0.113802,-0.113802,4
1116,0.008229,0.008229,1
1117,0.022823,0.022823,0
1118,0.057600,0.057600,1
1119,0.052632,0.052632,3
1120,0.017233,-0.017233,2
1121,0.072194,-0.072194,1
1122,0.004502,0.004502,4
1123,0.010713,-0.010713,3
1124,0.028101,0.028101,1
1125,0.018475,0.018475,2
1126,0.055426,-0.055426,1
1127,0.006676,0.006676,1
1128,0.109145,-0.109145,2
1129,0.023754,0.023754,4
1130,0.051079,0.051079,2
1131,0.082441,-0.082441,1
1132,0.106039,0.106039,2
1133,0.016923,0.016923,2
1134,0.007918,-0.007918,0
1135,0.049526,0.049526,0
1136,0.145474,0.145474,2
1137,0.007297,0.007297,1
1138,0.038659,-0.038659,2
1139,0.126844,0.126844,4
1140,0.043937,0.043937,1
1141,0.063189,0.063189,2
1142,0.034001,-0.034001,5
1143,0.031517,0.031517,0
1144,0.076851,-0.076851,3
1145,0.080888,0.080888,1
1146,0.014439,-0.014439,3
1147,0.111939,-0.111939,2
1148,0.032759,0.032759,2
1149,0.032759,-0.032759,0
1150,0.033069,-0.033069,5
1151,0.015681,0.015681,0
1152,0.022823,-0.022823,1
1153,0.016612,0.016612,2
1154,0.056358,-0.056358,3
1155,0.094240,-0.094240,2
1156,0.007918,0.007918,1
1157,0.050769,0.050769,0
1158,0.019407,0.019407,3
1159,0.027170,0.027170,2
1160,0.012886,-0.012886,2
1161,0.080267,-0.080267,2
1162,0.063499,0.063499,1
1163,0.124981,0.124981,2
1164,0.035553,0.035553,2
1165,0.014439,-0.014439,0
1166,0.034932,-0.034932,2
1167,0.012886,-0.012886,3
1168,0.122807,0.122807,2
1169,0.010713,-0.010713,5
1170,0.000466,-0.000466,3
1171,0.016612,0.016612,2
1172,0.100140,0.100140,2
1173,0.134606,-0.134606,3
1174,0.048284,0.048284,3
1175,0.031827,0.031827,1
1176,0.029033,0.029033,0
1177,0.087719,0.087719,5
1178,0.042074,-0.042074,0
1179,0.073436,0.073436,2
1180,0.106660,-0.106660,5
1181,0.074678,0.074678,2
1182,0.029964,0.029964,2
1183,0.068778,0.068778,1
1184,0.002018,-0.002018,3
1185,0.063499,0.063499,1
1186,0.081820,0.081820,1
1187,0.074678,-0.074678,1
1188,0.006055,0.006055,1
1189,0.070641,0.070641,1
1190,0.045179,-0.045179,1
1191,0.074988,0.074988,0
1192,0.050769,-0.050769,1
1193,0.032138,0.032138,1
1194,0.035864,0.035864,4
1195,0.011334,0.011334,1
1196,0.033069,-0.033069,4
1197,0.046111,0.046111,1
1198,0.024375,-0.024375,1
1199,0.006986,-0.006986,3
1200,0.025307,-0.025307,3
1201,0.028722,0.028722,2
1202,0.045179,-0.045179,2
1203,0.060705,-0.060705,4
1204,0.037727,0.037727,1
1205,0.033380,0.033380,3
1206,0.019407,-0.019407,2
1207,0.088340,0.088340,2
1208,0.050147,0.050147,3
1209,0.081820,-0.081820,1
1210,0.006986,-0.006986,1
1211,0.093308,0.093308,3
1212,0.080888,0.080888,4
1213,0.012886,0.012886,2
1214,0.013818,0.013818,2
1215,0.020338,-0.020338,1
1216,0.020028,0.020028,3
1217,0.036485,0.036485,3
1218,0.114423,-0.114423,5
1219,0.098587,-0.098587,1
1220,0.105729,-0.105729,4
1221,0.055737,0.055737,5
1222,0.017544,0.017544,2
1223,0.036485,0.036485,2
1224,0.097035,0.097035,0
1225,0.121254,-0.121254,3
1226,0.048284,-0.048284,0
1227,0.052942,0.052942,1
1228,0.061636,0.061636,2
1229,0.006055,-0.006055,1
1230,0.005434,0.005434,3
1231,0.140196,-0.140196,4
1232,0.072194,0.072194,1
1233,0.049837,0.049837,6
1234,0.138643,0.138643,2
1235,0.102313,0.102313,2
1236,0.058531,-0.058531,2
1237,0.101382,0.101382,4
1238,0.058221,0.058221,2
1239,0.047042,0.047042,2
1240,0.028722,-0.028722,3
1241,0.063810,-0.063810,4
1242,0.085856,-0.085856,2
1243,0.093619,-0.093619,3
1244,0.029654,-0.029654,2
1245,0.007918,-0.007918,0
1246,0.069399,-0.069399,0
1247,0.033380,-0.033380,5
1248,0.082130,-0.082130,1
1249,0.085235,0.085235,1
1250,0.048595,0.048595,1
1251,0.106660,0.106660,3
1252,0.032138,0.032138,4
1253,0.018165,-0.018165,1
1254,0.068778,0.068778,2
1255,0.040211,-0.040211,4
1256,0.044558,0.044558,1
1257,0.011023,0.011023,1
1258,0.089582,0.089582,0
1259,0.044558,0.044558,2
1260,0.027480,-0.027480,6
1261,0.028722,0.028722,1
1262,0.067226,-0.067226,2
1263,0.045800,0.045800,0
1264,0.177457,0.177457,3
1265,0.015681,0.015681,3
1266,0.026549,-0.026549,1
1267,0.038348,-0.038348,2
1268,0.061636,0.061636,4
1269,0.068468,-0.068468,4
1270,0.041143,-0.041143,6
1271,0.017233,-0.017233,3
1272,0.100140,-0.100140,1
1273,0.056979,-0.056979,2
1274,0.002639,-0.002639,1
1275,0.085235,0.085235,1
1276,0.061947,0.061947,3
1277,0.080267,-0.080267,4
1278,0.010713,0.010713,2
1279,0.019096,-0.019096,5
1280,0.031517,0.031517,6
1281,0.000155,0.000155,3
1282,0.011644,0.011644,1
1283,0.024065,-0.024065,2
1284,0.036485,0.036485,0
1285,0.006676,-0.006676,2
1286,0.030585,0.030585,2
1287,0.069089,-0.069089,2
1288,0.033690,-0.033690,1
1289,0.003881,0.003881,1
1290,0.033690,0.033690,2
1291,0.013507,-0.013507,1
1292,0.013507,0.013507,2
1293,0.039590,-0.039590,4
1294,0.175904,-0.175904,0
1295,0.044558,-0.044558,3
1296,0.068778,-0.068778,5
1297,0.007918,-0.007918,1
1298,0.029033,0.029033,2
1299,0.027170,0.027170,2
1300,0.009160,0.009160,1
1301,0.066294,-0.066294,2
1302,0.111939,0.111939,4
1303,0.070641,0.070641,3
1304,0.001708,-0.001708,1
1305,0.015060,-0.015060,1
1306,0.046732,-0.046732,0
1307,0.065363,0.065363,1
1308,0.013818,0.013818,0
1309,0.008539,0.008539,2
1310,0.007297,-0.007297,3
1311,0.016612,0.016612,0
1312,0.046111,0.046111,0
1313,0.014128,-0.014128,1
1314,0.043937,0.043937,0
1315,0.034001,-0.034001,1
1316,0.082751,0.082751,1
1317,0.114423,-0.114423,0
1318,0.048905,-0.048905,2
1319,0.048905,0.048905,2
1320,0.006055,0.006055,5
1321,0.091756,-0.091756,1
1322,0.036485,0.036485,2
1323,0.104797,0.104797,2
1324,0.036796,0.036796,2
1325,0.044869,-0.044869,4
1326,0.182736,-0.182736,5
1327,0.134917,0.134917,1
1328,0.021270,-0.021270,3
1329,0.129328,-0.129328,1
1330,0.068778,0.068778,4
1331,0.062568,-0.062568,3
1332,0.105108,0.105108,3
1333,0.050769,0.050769,0
1334,0.063189,-0.063189,2
1335,0.014749,0.014749,3
1336,0.046732,-0.046732,1
1337,0.010402,-0.010402,2
1338,0.012886,-0.012886,2
1339,0.044869,0.044869,1
1340,0.014749,0.014749,5
1341,0.079336,-0.079336,3
1342,0.069399,-0.069399,3
1343,0.128086,0.128086,2
1344,0.027170,0.027170,4
1345,0.102313,0.102313,0
1346,0.037417,-0.037417,3
1347,0.051079,-0.051079,2
1348,0.015060,-0.015060,0
1349,0.018786,0.018786,1
1350,0.066294,-0.066294,2
1351,0.039590,-0.039590,1
1352,0.042074,-0.042074,4
1353,0.000466,0.000466,0
1354,0.012576,0.012576,3
1355,0.020959,0.020959,5
1356,0.046111,0.046111,0
1357,0.057600,0.057600,2
1358,0.075609,-0.075609,2
1359,0.176215,0.176215,1
1360,0.030585,-0.030585,2
1361,0.041764,-0.041764,5
1362,0.011023,0.011023,2
1363,0.147337,-0.147337,1
1364,0.009160,0.009160,1
1365,0.002639,0.002639,1
1366,0.076230,0.076230,1
1367,0.008539,0.008539,1
1368,0.030896,-0.030896,1
1369,0.026238,0.026238,1
1370,0.077162,0.077162,3
1371,0.002018,-0.002018,1
1372,0.005123,-0.005123,2
1373,0.040522,-0.040522,2
1374,0.035553,0.035553,4
1375,0.046732,0.046732,2
1376,0.034932,0.034932,3
1377,0.002639,0.002639,3
1378,0.035553,0.035553,1
1379,0.095482,-0.095482,2
1380,0.040832,-0.040832,5
1381,0.048905,-0.048905,0
1382,0.033380,-0.033380,3
1383,0.033380,-0.033380,4
1384,0.086167,-0.086167,3
1385,0.032138,0.032138,2
1386,0.017854,0.017854,2
1387,0.015991,0.015991,2
1388,0.022512,-0.022512,0
1389,0.082751,-0.082751,3
1390,0.002639,-0.002639,3
1391,0.053253,0.053253,1
1392,0.130259,0.130259,4
1393,0.038969,-0.038969,1
1394,0.058221,-0.058221,0
1395,0.042385,0.042385,5
1396,0.029654,-0.029654,2
1397,0.045800,-0.045800,0
1398,0.036175,0.036175,5
1399,0.039590,-0.039590,1
1400,0.001708,-0.001708,1
1401,0.033380,0.033380,2
1402,0.015991,-0.015991,0
1403,0.115665,0.115665,3
1404,0.069399,-0.069399,1
1405,0.045800,-0.045800,3
1406,0.163484,0.163484,3
1407,0.116286,-0.116286,2
1408,0.010713,0.010713,2
1409,0.017233,-0.017233,1
1410,0.012576,-0.012576,1
1411,0.091135,-0.091135,4
1412,0.008229,-0.008229,0
1413,0.034932,0.034932,3
1414,0.035243,0.035243,3
1415,0.020028,0.020028,3
1416,0.007297,-0.007297,2
1417,0.014749,0.014749,0
1418,0.093619,-0.093619,1
1419,0.047042,0.047042,1
1420,0.021891,0.021891,5
1421,0.095482,-0.095482,4
1422,0.108524,0.108524,3
1423,0.014439,0.014439,1
1424,0.008229,0.008229,3
1425,0.080578,0.080578,2
1426,0.003260,0.003260,2
1427,0.039280,0.039280,3
1428,0.166900,-0.166900,1
1429,0.038659,-0.038659,3
1430,0.074367,-0.074367,0
1431,0.047663,-0.047663,3
1432,0.124360,-0.124360,3
1433,0.044248,0.044248,1
1434,0.074988,-0.074988,0
1435,0.047353,0.047353,2
1436,0.072504,-0.072504,2
1437,0.027170,0.027170,1
1438,0.002639,0.002639,3
1439,0.019096,-0.019096,1
1440,0.011644,-0.011644,3
1441,0.055116,0.055116,1
1442,0.050458,0.050458,2
1443,0.039280,0.039280,1
1444,0.034001,-0.034001,1
1445,0.118460,0.118460,3
1446,0.035864,0.035864,2
1447,0.027791,-0.027791,0
1448,0.039280,0.039280,0
1449,0.041453,0.041453,1
1450,0.019407,0.019407,2
1451,0.028412,0.028412,1
1452,0.120012,-0.120012,1
1453,0.080888,-0.080888,1
1454,0.088961,-0.088961,0
1455,0.041764,-0.041764,4
1456,0.014749,-0.014749,2
1457,0.017854,0.017854,1
1458,0.033690,-0.033690,3
1459,0.092998,0.092998,2
1460,0.118770,-0.118770,2
1461,0.098277,0.098277,1
1462,0.152927,-0.152927,2
1463,0.038348,-0.038348,2
1464,0.007297,-0.007297,1
1465,0.054495,-0.054495,2
1466,0.075299,0.075299,2
1467,0.033380,-0.033380,1
1468,0.118149,0.118149,1
1469,0.024686,0.024686,2
1470,0.114734,-0.114734,3
1471,0.022202,0.022202,1
1472,0.051079,-0.051079,7
1473,0.008539,-0.008539,0
1474,0.062568,-0.062568,5
1475,0.080578,0.080578,4
1476,0.076541,0.076541,0
1477,0.103866,-0.103866,0
1478,0.076230,0.076230,3
1479,0.036485,-0.036485,0
1480,0.081820,0.081820,2
1481,0.160379,-0.160379,1
1482,0.025307,-0.025307,4
1483,0.034001,-0.034001,2
1484,0.019407,0.019407,3
1485,0.015681,0.015681,2
1486,0.003881,0.003881,1
1487,0.043937,0.043937,2
1488,0.082751,-0.082751,0
1489,0.126533,-0.126533,2
1490,0.031517,-0.031517,2
1491,0.015060,-0.015060,2
1492,0.041453,-0.041453,1
1493,0.047353,0.047353,2
1494,0.005123,-0.005123,1
1495,0.005434,-0.005434,2
1496,0.043006,0.043006,1
1497,0.018786,-0.018786,1
1498,0.048905,0.048905,3
1499,0.043006,-0.043006,5
1500,0.021270,-0.021270,2
1501,0.030896,0.030896,4
1502,0.111939,-0.111939,3
1503,0.037417,-0.037417,2
1504,0.016923,-0.016923,1
1505,0.035864,-0.035864,0
1506,0.088961,0.088961,1
1507,0.092998,0.092998,2
1508,0.026859,-0.026859,2
1509,0.038038,-0.038038,2
1510,0.000155,-0.000155,3
1511,0.086788,0.086788,3
1512,0.042695,-0.042695,2
1513,0.025928,0.025928,1
1514,0.004192,0.004192,0
1515,0.017233,-0.017233,2
1516,0.073746,-0.073746,1
1517,0.072194,-0.072194,4
1518,0.071883,-0.071883,2
1519,0.066915,-0.066915,4
1520,0.010402,-0.010402,1
1521,0.062568,0.062568,3
1522,0.038969,-0.038969,4
1523,0.056047,0.056047,3
1524,0.065984,0.065984,2
1525,0.062257,-0.062257,2
1526,0.021270,0.021270,2
1527,0.045800,-0.045800,1
1528,0.036485,0.036485,2
1529,0.002329,-0.002329,2
1530,0.000776,0.000776,1
1531,0.008539,0.008539,2
1532,0.087098,0.087098,5
1533,0.034622,-0.034622,2
1534,0.083372,0.083372,2
1535,0.050769,-0.050769,1
1536,0.026238,0.026238,1
1537,0.055426,0.055426,2
1538,0.043316,0.043316,2
1539,0.056358,-0.056358,6
1540,0.046421,-0.046421,1
1541,0.033690,0.033690,1
1542,0.038659,-0.038659,1
1543,0.013197,-0.013197,1
1544,0.059152,-0.059152,1
1545,0.000155,-0.000155,4
1546,0.063810,0.063810,5
1547,0.112250,0.112250,0
1548,0.010092,0.010092,1
1549,0.017854,0.017854,1
1550,0.043627,0.043627,0
1551,0.092687,-0.092687,3
1552,0.100761,0.100761,2
1553,0.009160,-0.009160,4
1554,0.014128,-0.014128,0
1555,0.026859,0.026859,2
1556,0.095482,-0.095482,1
1557,0.000155,0.000155,1
1558,0.029654,-0.029654,2
1559,0.009781,0.009781,1
1560,0.114423,0.114423,2
1561,0.048284,0.048284,4
1562,0.071262,-0.071262,2
1563,0.014128,-0.014128,3
1564,0.091135,0.091135,2
1565,0.042385,-0.042385,0
1566,0.066915,0.066915,0
1567,0.109145,-0.109145,0
1568,0.080267,-0.080267,6
1569,0.037417,-0.037417,2
1570,0.085546,0.085546,1
1571,0.070641,0.070641,1
1572,0.063189,-0.063189,3
1573,0.182425,-0.182425,1
1574,0.033690,0.033690,1
1575,0.030275,-0.030275,1
1576,0.052321,-0.052321,2
1577,0.038348,-0.038348,2
1578,0.086477,0.086477,3
1579,0.063499,0.063499,3
1580,0.116286,0.116286,3
1581,0.070331,0.070331,2
1582,0.032138,0.032138,1
1583,0.130259,-0.130259,1
1584,0.032448,-0.032448,2
1585,0.134296,0.134296,2
1586,0.031517,0.031517,1
1587,0.060394,-0.060394,1
1588,0.022202,-0.022202,4
1589,0.009471,0.009471,1
1590,0.060705,0.060705,3
1591,0.085235,-0.085235,3
1592,0.082441,0.082441,3
1593,0.023133,-0.023133,2
1594,0.055426,0.055426,1
1595,0.062257,-0.062257,0
1596,0.175594,-0.175594,2
1597,0.005744,-0.005744,2
1598,0.080578,0.080578,3
1599,0.199193,-0.199193,0
1600,0.039590,0.039590,3
1601,0.027170,-0.027170,2
1602,0.066294,-0.066294,3
1603,0.074057,-0.074057,4
1604,0.007297,-0.007297,3
1605,0.006676,0.006676,1
1606,0.001397,-0.001397,1
1607,0.052321,-0.052321,4
1608,0.055426,0.055426,3
1609,0.079025,-0.079025,1
1610,0.011023,0.011023,2
1611,0.047042,-0.047042,1
1612,0.004192,-0.004192,2
1613,0.029343,-0.029343,1
1614,0.108213,-0.108213,2
1615,0.053874,-0.053874,0
1616,0.064741,-0.064741,5
1617,0.049216,-0.049216,1
1618,0.008539,-0.008539,0
1619,0.095482,-0.095482,1
1620,0.072194,0.072194,4
1621,0.071262,0.071262,2
1622,0.050769,0.050769,2
1623,0.006055,-0.006055,3
1624,0.037417,-0.037417,3
1625,0.030896,-0.030896,2
1626,0.051700,-0.051700,3
1627,0.002329,-0.002329,5
1628,0.100450,-0.100450,1
1629,0.010713,-0.010713,2
1630,0.044248,-0.044248,4
1631,0.099829,-0.099829,2
1632,0.093619,0.093619,0
1633,0.021891,-0.021891,2
1634,0.056979,0.056979,1
1635,0.052942,0.052942,4
1636,0.145785,0.145785,4
1637,0.075920,-0.075920,1
1638,0.023754,-0.023754,1
1639,0.045179,0.045179,2
1640,0.056979,0.056979,2
1641,0.042385,0.042385,3
1642,0.070952,-0.070952,0
1643,0.015370,-0.015370,2
1644,0.060084,-0.060084,1
1645,0.015991,0.015991,3
1646,0.047353,-0.047353,0
1647,0.005744,-0.005744,0
1648,0.048905,-0.048905,1
1649,0.068468,-0.068468,3
1650,0.020649,0.020649,1
1651,0.031827,0.031827,2
1652,0.030896,-0.030896,1
1653,0.077783,0.077783,1
1654,0.141438,-0.141438,1
1655,0.005434,0.005434,2
1656,0.115044,-0.115044,1
1657,0.152306,0.152306,4
1658,0.063499,-0.063499,4
1659,0.059152,0.059152,1
1660,0.070641,0.070641,2
1661,0.223413,-0.223413,2
1662,0.026238,-0.026238,3
1663,0.074367,-0.074367,1
1664,0.131501,-0.131501,1
1665,0.021270,-0.021270,2
1666,0.007918,0.007918,3
1667,0.011644,0.011644,2
1668,0.027170,-0.027170,4
1669,0.088340,-0.088340,2
1670,0.042385,-0.042385,1
1671,0.064120,0.064120,2
1672,0.122497,0.122497,1
1673,0.086167,-0.086167,0
1674,0.023444,0.023444,2
1675,0.082751,0.082751,2
1676,0.037106,0.037106,1
1677,0.003571,-0.003571,1
1678,0.051079,0.051079,1
1679,0.054495,0.054495,3
1680,0.026549,-0.026549,2
1681,0.018165,-0.018165,0
1682,0.020028,0.020028,1
1683,0.080267,-0.080267,1
1684,0.016612,-0.016612,0
1685,0.065052,0.065052,3
1686,0.038969,-0.038969,1
1687,0.008539,0.008539,3
1688,0.020028,-0.020028,2
1689,0.055737,-0.055737,1
1690,0.017544,-0.017544,2
1691,0.043937,-0.043937,3
1692,0.076851,0.076851,3
1693,0.023444,-0.023444,3
1694,0.016612,0.016612,2
1695,0.047663,0.047663,1
1696,0.099829,0.099829,1
1697,0.059152,-0.059152,0
1698,0.026549,0.026549,3
1699,0.039280,0.039280,5
1700,0.034622,0.034622,3
1701,0.104487,0.104487,2
1702,0.054184,-0.054184,0
1703,0.017233,0.017233,1
1704,0.007608,-0.007608,2
1705,0.048284,0.048284,2
1706,0.111939,0.111939,2
1707,0.010402,-0.010402,1
1708,0.009160,0.009160,1
1709,0.012265,-0.012265,5
1710,0.068778,0.068778,2
1711,0.056047,-0.056047,2
1712,0.080578,-0.080578,3
1713,0.067847,0.067847,2
1714,0.018475,0.018475,2
1715,0.087098,0.087098,3
1716,0.061947,0.061947,4
1717,0.069399,-0.069399,1
1718,0.049216,0.049216,2
1719,0.038038,-0.038038,2
1720,0.086477,-0.086477,1
1721,0.183978,-0.183978,0
1722,0.003881,0.003881,1
1723,0.008850,-0.008850,1
1724,0.075609,-0.075609,3
1725,0.004813,-0.004813,3
1726,0.003260,0.003260,1
1727,0.013507,-0.013507,0
1728,0.090824,-0.090824,4
1729,0.025307,0.025307,2
1730,0.115044,0.115044,3
1731,0.012265,0.012265,2
1732,0.001397,0.001397,3
1733,0.020338,0.020338,1
1734,0.050769,0.050769,1
1735,0.124049,-0.124049,2
1736,0.011334,0.011334,0
1737,0.015991,-0.015991,3
1738,0.047974,-0.047974,1
1739,0.035553,0.035553,1
1740,0.110076,0.110076,0
1741,0.029343,0.029343,2
1742,0.120012,-0.120012,2
1743,0.031517,-0.031517,0
1744,0.128707,0.128707,4
1745,0.076541,0.076541,4
1746,0.011955,-0.011955,0
1747,0.170626,-0.170626,2
1748,0.059773,-0.059773,4
1749,0.068778,-0.068778,2
1750,0.049216,-0.049216,2
1751,0.053563,-0.053563,2
1752,0.005434,0.005434,1
1753,0.000155,-0.000155,0
1754,0.057910,-0.057910,1
1755,0.115976,-0.115976,1
1756,0.056358,-0.056358,1
1757,0.003571,-0.003571,3
1758,0.014128,-0.014128,0
1759,0.092687,-0.092687,0
1760,0.083683,-0.083683,2
1761,0.001087,0.001087,2
1762,0.092377,-0.092377,5
1763,0.041764,-0.041764,3
1764,0.019407,-0.019407,4
1765,0.049526,-0.049526,1
1766,0.006676,-0.006676,7
1767,0.189567,0.189567,2
1768,0.047353,0.047353,2
1769,0.062568,0.062568,0
1770,0.043316,-0.043316,1
1771,0.063810,0.063810,3
1772,0.114423,0.114423,3
1773,0.107902,-0.107902,1
1774,0.003260,-0.003260,3
1775,0.009781,-0.009781,2
1776,0.018165,-0.018165,2
1777,0.088651,0.088651,1
1778,0.056047,-0.056047,2
1779,0.089272,-0.089272,1
1780,0.120323,0.120323,0
1781,0.034622,0.034622,1
1782,0.017854,-0.017854,2
1783,0.015991,-0.015991,4
1784,0.055116,-0.055116,2
1785,0.059152,-0.059152,2
1786,0.081509,-0.081509,2
1787,0.034311,-0.034311,4
1788,0.024065,-0.024065,1
1789,0.119081,0.119081,2
1790,0.058221,-0.058221,4
1791,0.056668,0.056668,2
1792,0.018475,0.018475,2
1793,0.106971,0.106971,1
1794,0.038969,-0.038969,3
1795,0.039901,0.039901,2
1796,0.064741,0.064741,0
1797,0.020649,0.020649,2
1798,0.041764,-0.041764,4
1799,0.049526,0.049526,2
1800,0.056358,0.056358,2
1801,0.063189,-0.063189,3
1802,0.000466,-0.000466,2
1803,0.025307,-0.025307,0
1804,0.067536,-0.067536,2
1805,0.050769,-0.050769,0
