surah	verse	surah_name_translit	source	peak_keyword_context	char_pos	confidence	snippet_verbatim
41	44	Fussilat	biqai-nazm-al-durar	المقصود	5735736	MEDIUM	إنذار للكافرين {يضل به كثيرا ويهدي به كثيرا فأما الذين في قلوبهم زيغ} - الآية، {قل هو ms3358 للذين آمنوا هدى وشفاء} [فصلت: 44] ، {والذين لا يؤمنون في آذانهم وقر وهو عليهم عمي} - إلى غير ذلك من الآيات. # ولما كان وصف الإيمان خفيا، وصفه
41	50	Fussilat	biqai-nazm-al-durar	غاية	9118354	MEDIUM	سعد بها منهم كما أنا أسعد منهم في هذه الدار كما قال تعالى حاكيا عنهم في قوله: {ولئن رجعت إلى ربي إن لي عنده للحسنى} [فصلت: 50] وذلك أنه كثيرا ما يأتي الغلط من أن الإنسان يكون في خير في الدنيا فيظن أن ذلك مانع له من النار لأنه خير في ~
42	11	al-Shura	biqai-nazm-al-durar	غاية	469478	MEDIUM	آمنوا} أي أهل الكتاب الذين أرادوا أن يستتبعوكم {بمثل} أي بنفس وحقيقة {ما آمنتم به} كما يأتي بيانه في {ليس كمثله شيء} [الشورى: 11] من الشورى، فكانوا تبعا لكم {فقد اهتدوا} عكس ما قالوا مثلنا تهتدوا، وعبر بفعل المطاوعة لكون الإيمان مع ظ
42	27	al-Shura	biqai-nazm-al-durar	غاية	4561402	MEDIUM	ق لمن يشاء} البسط له دون غيره {ويقدر} أي يضيق كذلك سواء قبض يده أو بسطها {ولو بسط الله الرزق لعباده لبغوا في الأرض} [الشورى: 27] ولكنه تعالى لا يبلغ بالمبسوط له غاية مراده، ولا بالمقبوض عنه أقصى مكروهه، فاستنوا في إنفاقكم على عباده بس
42	30	al-Shura	biqai-nazm-al-durar	مقصود	7834041	MEDIUM	الدنيا بالعقوبات والنكبات والهموم ونحوها مما أشار إيه قوله تعالى {وما أصابكم من مصيبة فبما كسبت أيديكم ويعفو عن كثير} [الشورى: 30] {ويجركم} أي يمنعكم «إذا أجبتم» منع الجار لجاره لكونكم بالتحيز إلى داعيه صرتم من حزبه {من عذاب أليم *} و
42	34	al-Shura	biqai-nazm-al-durar	غرض	3412265	MEDIUM	ذامة لهم على عدم التوبة بإصابة المصائب لعدم تذكر # PageV09P053 # أنه سبحانه ما أصابهم بها إلا بذنوبهم {ويعفو عن كثير} [الشورى: 34] كما أن أحدهم لا يعاقب فتاة إلا بذنب وما لم يتب فهو يوالي عقابه. # ولما ذكر ما يحدث منهم من القول استهزاء،
42	48	al-Shura	biqai-nazm-al-durar		7819205	MEDIUM	م إلا له سبحانه وتعالى لا لي ولا لغيري، وليس علي إلا البلاغ كما أوحى إلي ربي بقوله سبحانه {إن عليك إلا ms4588 البلاغ} [الشورى: 48] وقد أبلغتكم ما أرسلت به إليكم من الوعظ بأن أعمالكم أعمال من قد أعرض عن سيده وعرض نفسه للهلاك والعذاب بإ
43	2	al-Zukhruf	biqai-nazm-al-durar	غاية	532586	MEDIUM	ن اقتصر من النحو والأدب على ما دون # PageV02P269 # الغاية لعلوه في رتبة العربية # {إنا جعلناه قرآنا عربيا لعلكم تعقلون} [الزخرف: 2] انتهى. والذين قرؤوا بزيادة «لا» علي وابن عباس - بخلاف عنه - وأبي بن كعب وابن مسعود وأنس بن مالك رضي الله
43	31	al-Zukhruf	biqai-nazm-al-durar	غرض	4138570	MEDIUM	[الأنعام: 8] ، {ما لهذا الرسول يأكل الطعام ويمشي في الأسواق} {وقالوا لولا أنزل هذا القرآن على رجل من القريتين عظيم} [الزخرف: 31] فما كثر هذا منهم وتبع خلفهم في هذا سلفهم، رد تعالى أزعامهم ms2424 وأبطل توهمهم في آيات وردت على التدريج
43	44	al-Zukhruf	biqai-nazm-al-durar	غرض	7674122	MEDIUM	بتنزيله من عند الله وتفصيله وكونه قرآنا عربيا إلى ما ذكر تعالى من خصائصه إلى قوله {وإنه لذكر لك ولقومك وسوف تسئلون} [الزخرف: 44] وتعلق الكلام بعد هذا بعضه ببعض إلى آخر السورة، افتتح تعالى سورة الدخان بما يكمل ذلك الغرض، وهو التعريف بو
43	54	al-Zukhruf	biqai-nazm-al-durar	غاية	2744527	MEDIUM	لى قوله، يقوله بعضكم لبعض إعلاما بأنهم على غاية الطواعية له خوفا على رئاستهم تحقيقا لقوله تعالى {فاستخف قومه فأطاعوه} [الزخرف: 54] واختير ms1606 هنا إسناده إليهم، لأن السياق للاستدلال على فسق الأكثر، وأما هناك فالسياق لأنه إن أراد سبح
45	11	al-Jathiya	biqai-nazm-al-durar		8239976	MEDIUM	في الأعراف: ms4836 {فبأي حديث بعده يؤمنون} [الأعراف: 185] إلى قوله: {والذين كفروا بآيات ربهم لهم عذاب من رجز أليم} [الجاثية: 11] وقوله: {أفرءيت من اتخذ إلهه هواه} [الجاثية: 23] إلى آخر السورة، وقوله في الأحقاف: {والذين كفروا عما أن
45	23	al-Jathiya	biqai-nazm-al-durar	غرض	8240026	MEDIUM	عراف: 185] إلى قوله: {والذين كفروا بآيات ربهم لهم عذاب من رجز أليم} [الجاثية: 11] وقوله: {أفرءيت من اتخذ إلهه هواه} [الجاثية: 23] إلى آخر السورة، وقوله في الأحقاف: {والذين كفروا عما أنذروا معرضون} [الأحقاف: 3] ومعظم هذه الآية لم يخرج
45	24	al-Jathiya	biqai-nazm-al-durar	غاية	6280034	MEDIUM	أمر محسوس يشاهد كل يوم مرتين، مع ms3679 دلالته على تسخير ما في السماوات والأرض، وإبطال قولهم: {ما يهلكنا إلا الدهر} [الجاثية: 24] بأنه، هو الذي أوجد الزمان بتحريك الأفلاك، خاصا بالخطاب من لا يفهم ذلك حق فهمه غيره، أو عاما كل عاقل، إشا
46	3	al-Ahqaf	biqai-nazm-al-durar	غرض	8240109	MEDIUM	وقوله: {أفرءيت من اتخذ إلهه هواه} [الجاثية: 23] إلى آخر السورة، وقوله في الأحقاف: {والذين كفروا عما أنذروا معرضون} [الأحقاف: 3] ومعظم هذه الآية لم يخرج عن هذا إلى ختامها، وكذلك سورة القتال ولم يتضمن إلا الأمر بقتلهم وأسرهم وتعجيل حرب
46	35	al-Ahqaf	biqai-nazm-al-durar	المقصود	9129190	MEDIUM	ر والرفق والدعاء كما قيل له صلى الله عليه وسلم في غير هذا الموضع {فاصبر كما صبر أولو العزم من الرسل ولا تستعجل لهم} [الأحقاف: 35] {فلا تذهب نفسك عليهم حسرات} [فاطر: 8] فقد دام دعاء نوح عليه السلام مع قومه أدوم من مدتك، ومع ذلك فلم يزد
47	4	Muhammad	biqai-nazm-al-durar	غرض	8240271	MEDIUM	ا إلى ختامها، وكذلك سورة القتال ولم يتضمن إلا الأمر بقتلهم وأسرهم وتعجيل حربهم {فإذا لقيتم الذين كفروا فضرب الرقاب} [محمد: 4] وأما سورة الفتح فما تضمنته من البشارة والفتح أشد على الكفار من كل ما قرعوا به، ولم تخرج عن الغرض المتقدم،
48	2	al-Fath	biqai-nazm-al-durar	غاية	3249472	MEDIUM	بإيحاء واصل جديد، أو استناد إلى وحي سابق حاصل عتيد، والذي أشار إليه سبحانه أحسن مثل {ليغفر لك الله ما تقدم من ذنبك} [الفتح: 2] من باب «حسنات الأبرار سيئات المقربين» ومن باب الترقية من مقام عال إلى مقام اعلى تسييرا فيهم بالعدل لما انكش
48	10	al-Fath	biqai-nazm-al-durar	غاية	6163080	MEDIUM	د بالتدبير وإن لم يكن هنا سرير ولا جلوس، وإذا ذكر بطشه سبحانه وأخذه لأعدائه في نحو قوله تعالى: {يد الله فوق أيديهم} [الفتح: 10] {إن بطش ربك لشديد} [البروج: 12] مثلناه بما لو قهر # PageV15P077 # سلطان أعدائه بحزمه وصحة تدبيره وكثرة جنو
49	11	al-Hujurat	biqai-nazm-al-durar	غرض	199572	MEDIUM	لا تأكلوا الربا أضعافا مضاعفة} [آل عمران: 13] {ولا تجسسوا ولا يغتب بعضكم بعضا} [الحجرات: 12] و {لا يسخر قوم من قوم} [الحجرات: 11] وما لحق بهذا النمط - إلى ما دون ذلك على اتصال التفاوت من النهي عن سوء التأويل لطية غرض النفس # PageV01P3
50	22	Qaf	biqai-nazm-al-durar	غاية	9295416	MEDIUM	ما مع ذهاب النور وتفرق البصر مدركان لوجود الكشف التام عن الخفيات كما قال تعالى: {فكشفنا عنك غطاءك فبصرك اليوم حديد} [ق: 22] وبعد جمعهما يلقيان في النار كأنهما ثوران عقيران، وبني الفعل للمفعول لأن المهول مطلق جمعهما المخرج لهما عن ال
51	33	al-Dhariyat	biqai-nazm-al-durar	غاية	3731916	MEDIUM	للعذاب من السيما والسومة وهي العلامة تجعل للإبل السائمة لتتميز إذا اختلطت في المرعى، وفي الذاريات # {حجارة من طين} [الذاريات: 33] وذلك أن الحجارة أصلها تراب يجعل الله فيه بواسطة الماء قابلية للاستحجار كما جعل فيه قابلية التحول إلى ال
51	44	al-Dhariyat	biqai-nazm-al-durar	غاية	2871292	MEDIUM	اتي هو المبالغ في ركوب المعاصي، وقيل: المتمرد الذي لا ينفع فيه الوعظ والتنبيه، ومنه قوله سبحانه {فعتوا عن أمر ربهم} [الذاريات: 44] أي جاوزوا المقدار والحد في الكفر - انتهى. وحقيقته: جاوزوا الأمر إلى النهي، أو جاوزوا الائتمار بأمره، وا
52	7	al-Tur	biqai-nazm-al-durar	غاية	9385320	MEDIUM	، وكان ذلك آجلا، وكان المكذبون في اتساع في الدنيا، وتقدم قوله # PageV21P184 # تعالى {إن عذاب ربك لواقع ما له من دافع} [الطور: 7] وكان الشقاء متى وقع بعد نعيم نسخه وعد النعيم - ولو كان كثيرا طويلا - قليلا، قال نتيجة لجواب القسم ضد ما ي
53	3	al-Najm	biqai-nazm-al-durar	مقصود	7937993	MEDIUM	أنفسهم} [التوبة: 111] ، الآية. {إنما يبايعون الله} أي الملك الأعظم لأن عملك كله من قول وفعل له {وما ينطق عن الهوى} [النجم: 3] . # ولما عظم بيعته بما رغب فيها ترغيبا مشعرا بالترهيب، زادها تعظيما بما الترهيب فيه أظهر من الأول، فقال مبي
53	5	al-Najm	biqai-nazm-al-durar	غاية	8749780	MEDIUM	في أقوالهم وأفعالهم لا يخافون أحدا إلا الله ولا يستخفون منه، فالتأييد تارة يكون بالعلم وتارة بالفعل {علمه شديد القوى} [النجم: 5] فصار علمه في غاية الإحكام وتبعته قوة هي في منتهى التمام، لأنه ناشىء عن علم مستفاد من قوة، وإلا لقال: علمه
54	17	al-Qamar	biqai-nazm-al-durar	مقصد	656991	MEDIUM	على قبائل العرب بحسب ما في ألسنة بعضها من التمكين وما في ألسنة بعضها من الحذف {ولقد يسرنا القرآن للذكر فهل من مدكر} [القمر: 17] وفي إجابته حجة عليهم بأن السيد إذا التزم إجابة عبده كان إجابة العبد لسيده أوجب التزاما لاستغناء السيد وحاج
54	18	al-Qamar	biqai-nazm-al-durar		8360656	MEDIUM	P191 # بقوله: {فهل من مدكر} [القمر: 17] في القمر، بالحسن فيها إلى الحواس الخمس وبتكرارها، وتكرار {كيف كان عذابي ونذر} [القمر: 18] ستا إلى الجهات الست من جهة الوراء والخلف، أوترها بنعمة أخرى واحدة إشارة إلى أن السبب في هذا اعتقاد وحدان
54	46	al-Qamar	biqai-nazm-al-durar	مقصود	1491969	MEDIUM	نزل لا تزنوا لقالوا: لا تدع الزنى أبدا، لقد نزل بمكة على محمد وإني لجارية ألعب) بل الساعة موعدهم والساعة أدهى وأمر) [القمر: 46] وما نزلت سورة البقرة والنساء إلأا وأنا عنده، قال: فأخرجت له المصحف فأملت عليه آي السورة انتهي. وقد عنت ب
55	26	al-Rahman	biqai-nazm-al-durar	غاية	9959882	MEDIUM	ناظر لمساواة أو مباراة بمعاندة أو غيرها، فالكل بالنسبة إليه عدم {إنك ميت وإنهم ميتون} [الزمر: 30] {كل من عليها فان} [الرحمن: 26] {كل شيء هالك إلا وجهه} [القصص: 88] هذا مراده بدليل سابقه ولاحقه فلا شبهة فيه لأهل الوحدة عليهم الخزي وا
55	68	al-Rahman	biqai-nazm-al-durar	المقصود	116499	MEDIUM	أصنافه، ويضعفه ما يلزم منه كمال الدلالة في المعنى والصورة في نحو # PageV01P195 # قوله تعالى: {فيهما فاكهة ونخل ورمان} [الرحمن: 68] وما يجري مجراه - انتهى. # ولما ذكر المسكن الذي هو محل اللذة وأتبعه المطعم المقصود بالذات وكانت لذة الدا
56	86	al-Waqia	biqai-nazm-al-durar	غاية	9645670	MEDIUM	حتى بهذا القسم الذي أنتم عارفون بأنه في غاية العظمة، فيكون كقوله {فلا أقسم بمواقع النجوم وإنه لقسم لو تعلمون عظيم} [الواقعة: 86] {بهذا البلد *} أي الحرام وهو مكة التي لا يصل إليها قاصدوها إلا بشق الأنفس، ولا يزدادون لها مع ذلك إلا حب
57	10	al-Hadid	biqai-nazm-al-durar	غاية	8909922	MEDIUM	ملوا ما شئتم فقد غفرت لكم «» # وقال تعالى: {لا يستوي منكم من أنفق من قبل الفتح وقاتل أولئك أعظم درجة من الذين أنفقوا} [الحديد: 10] إلى قوله {وكلا وعد الله الحسنى} [الحديد: 10] ونساءه رضي الله عنهن أحق بأن يكن أول راغب في الكون معه في ال
57	22	al-Hadid	biqai-nazm-al-durar	غاية	1983664	MEDIUM	هم ممن عصى شيئا من هذه الأحكام، كما قال تعالى: {ما أصاب من مصيبة في الأرض ولا في أنفسكم إلا في كتاب من قبل أن نبرأها} [الحديد: 22] إلى أن قال: {لكيلا تأسوا على ما فاتكم} [الحديد: 23] ، فقوله: {يا أيها الرسول} أي المبلغ لما أرسل به - م
57	23	al-Hadid	biqai-nazm-al-durar	غاية	1983718	MEDIUM	ب من مصيبة في الأرض ولا في أنفسكم إلا في كتاب من قبل أن نبرأها} [الحديد: 22] إلى أن قال: {لكيلا تأسوا على ما فاتكم} [الحديد: 23] ، فقوله: {يا أيها الرسول} أي المبلغ لما أرسل به - معلول لما قبله. وأدل دليل # PageV06P137 # على ذلك قوله
57	27	al-Hadid	biqai-nazm-al-durar	مقصود	3418660	MEDIUM	ب هذين الاسمين الشريفين هكذا لغير مراعاة الفواصل قوله تعالى في سورة الحديد {وجعلنا في قلوب الذين اتبعوه رأفة ورحمة} [الحديد: 27] وسيأتي إن شاء الله في سورة طه عن الفخر الرازي والقاضي أبي بكر الباقلاني منع النظر إلى السجع في الكتاب الع
57	29	al-Hadid	biqai-nazm-al-durar	غاية	532168	MEDIUM	رضي الله تعالى عنها وإنما هي مؤكدة للإثبات بمنزلة {ما منعك ألا تسجد} [الأعراف: 12] و {لئلا ms0309 يعلم أهل الكتاب} [الحديد: 29] لأن من تمام المبهم استعماله في المتقابلين من النفي والإثبات كاستعماله في وجوه من التقابل كما تستعمل {ما}
58	14	al-Mujadila	biqai-nazm-al-durar	المقصود	6372908	MEDIUM	ارة له بتشريفه في ذلك الموقف العظيم، وطوى سؤال الكفار إشارة إلى استهانتهم بفضيحة الكذب {ويحلفون على الكذب وهو يعلمون} [المجادلة: 14] {فيحلفون له كما يحلفون لكم} [المجادلة: 18] وذكر ما هو أنكى لهم. # PageV15P295 # ولما أكد سبحانه وجوب ال
58	18	al-Mujadila	biqai-nazm-al-durar	المقصود	6372953	MEDIUM	ل الكفار إشارة إلى استهانتهم بفضيحة الكذب {ويحلفون على الكذب وهو يعلمون} [المجادلة: 14] {فيحلفون له كما يحلفون لكم} [المجادلة: 18] وذكر ما هو أنكى لهم. # PageV15P295 # ولما أكد سبحانه وجوب الصدع بكل أمره وإن عظمت مشقته وزادت حرقته من غي
58	21	al-Mujadila	biqai-nazm-al-durar	المقصود	3026626	MEDIUM	ب القطع بأن الله مع المؤمنين وعلى الكافرين، ومن كان معه نصر، ومن كان عليه خذل وأخذ وقسر {كتب الله لأغلبن أنا ورسلي} [المجادلة: 21] # {ولينصرن الله من ينصره} [الحج: 40] {والعاقبة للمتقين} [القصص: 128] وإن كانت الحرب سجالا. # ولما أشار
58	22	al-Mujadila	biqai-nazm-al-durar	المقصود	8670713	MEDIUM	إلى آخر السورة، وقد حصل منها أن أسنى أحوال أهل الإيمان وأعلى مناصبهم {أولئك كتب في قلوبهم الإيمان وأيدهم بروح منه} [المجادلة: 22] فوصى عباده في افتتاح الممتحنة بالتنزه عن موالاة الأعداء ووعظهم بقصة إبراهيم عليه الصلاة والسلام والذي
59	13	al-Hashr	biqai-nazm-al-durar	المقصود	3051568	MEDIUM	ب {لا يفقهون} تبكيت شديد لهم كما قال تعالى في آية الحشر {لأنتم أشد رهبة في صدورهم من الله ذلك بأنهم قوم لا يفقهون} [الحشر: 13] . # ولما عذبوهم قولا وفعلا، عللوا لهم ذلك بقولهم زيادة في تأسيفهم: {ذلك} أي هذا الفعل العظيم الذي يفعله بك
60	1	al-Mumtahana	biqai-nazm-al-durar	غرض	8711876	MEDIUM	عد ما تمهد في السورة قبل أوقع في الزجر، وتأمل كم بين قوله سبحانه # {يا أيها الذين آمنوا لا تتخذوا عدوي وعدوكم أولياء} [الممتحنة: 1] وما تضمنته من اللطف وبين قوله {لم تقولون ما لا تفعلون كبر مقتا عند الله أن تقولوا ما لا تفعلون} [الصف:
61	2	al-Saff	biqai-nazm-al-durar	غرض	8711368	MEDIUM	يق منهم} [النور: 47] وبمجموع هذا استجمعوا اللعنة والغضب فقيل للمؤمنين: {يا أيها الذين آمنوا لم تقولون ما لا تفعلون} [الصف: 2] احذروا أن تشبه أحوالكم حال من استحق المقت واللعنة والغضب، ثم أتبع بحسن الجزاء لمن وفى قولا وعقدا ولسانا وض
61	4	al-Saff	biqai-nazm-al-durar	غرض	8711575	MEDIUM	اء لمن وفى قولا وعقدا ولسانا وضميرا، وثبت على ما أمر به فقال: {إن الله يحب الذي يقاتلون في سبيله # PageV20P003 # صفا} [الصف: 4] الآية ثم تناسج ما بعد. ولما كان الوارد من هذا الغرض في سورة الممتحنة قد جاء على طريق الوصية وسبيل النصح والإ
61	6	al-Saff	biqai-nazm-al-durar	غاية	7981426	MEDIUM	واختصت به سورة الصف ليعادل ذلك بتصريح المبشر به عليه الصلاة والسلام بالبعدية في قوله {برسول يأتي من بعدي اسمه أحمد} [الصف: 6] وأشارت الميم أوله أيضا إلى بعثه عند الأربعين، وما بقي من حروفه وهي حمد يفيد له كمال الحمد بالفعل في السنة ال
62	4	al-Jumua	biqai-nazm-al-durar	المقصود	8783676	MEDIUM	ب حال المؤمنين فيما خصهم الله به مما انطوت عليه الآيات الثلاث إلى صدر سورة الجمعة إلى قوله: {والله ذو الفضل العظيم} [الجمعة: 4] بذكر حال من لم ينتفع بما حمل حسبما تقدم، وكان في ذلك من المواعظ والتنبيه ما ينتفع به من سبقت له السعادة، أ
63	7	al-Munafiqun	biqai-nazm-al-durar	غاية	8784592	MEDIUM	بجودة الرأي وحسن النظر # {وإذا رأيتهم تعجبك أجسامهم وإن يقولوا تسمع لقولهم} [المنافقين: 4] {ولكن المنافقين لا يفقهون} [المنافقين: 7] قلت: وقد مر في الخطبة ما رويناه في مصنف ابن أبي شيبة من قول أناس من المؤمنين: كان رسول الله صلى الله
64	6	al-Taghabun	biqai-nazm-al-durar	غرض	4138363	MEDIUM	لهم الحسد والعناد وبعد الفهم بما جبل على قلوبهم وطبع عليها على أن أنكروا كون الرسل من البشر حتى قالوا: {أبشر يهدوننا} [التغابن: 6] ، {ما أنتم إلا بشر مثلنا} [يس: 15] وحتى قالت قريش: {لولا أنزل عليه ملك} [الأنعام: 8] ، {ما لهذا الرسول
65	1	al-Talaq	biqai-nazm-al-durar	غاية	846522	MEDIUM	ل الحرالي ما تطيب به نفس المرأة ويبقى باطنها وباطن أهلها سلما أو ذا مودة # PageV03P354 # {لعل الله يحدث بعد ذلك أمرا} [الطلاق: 1] انتهى. ولا شك في أن هذا إحسان. # ولما نفي الجناح بانتفاء المسيس والفرض فأفهم أنهما إذا وجدا وجد الجناح ب
65	5	al-Talaq	biqai-nazm-al-durar	غاية	8878054	MEDIUM	، وهو معنى إدخاله الجنة، ولما كان قد تقدم قريبا في آية التقوى أنه يكفر عنه سيئاته، قال شارحا لقوله: {ويعظم له أجرا} [الطلاق: 5] : {يدخله} أي عاجلا مجازا بما يتيح له من لذات العرفان ويفتح له من الأنس آجلا حقيقة {جنات} أي بساتين هي في غ
65	10	al-Talaq	biqai-nazm-al-durar	غاية	5715241	MEDIUM	دت إليه فطر عقولهم، وقادت إليه بصائر قلوبهم، وجعل المنذرين نفس الذكرى كما قال تعالى {قد أنزل الله إليكم ذكرا رسولا} [الطلاق: 10] وذلك إشارة إلى إمعانهم في التذكير حتى صاروا إياه. # ولما كان التقدير: فما أهلكنا قرية منها إلا بالحق، عطف
67	14	al-Mulk	biqai-nazm-al-durar	غاية	9236122	MEDIUM	تحرير {اليل والنهار} فيعلم كل دقيقة منهما على ما هي عليه لأنه خالقهما ولا يوجد شيء منهما إلا به # {ألا يعلم من خلق} [الملك: 14] . # ولما علم من هذا المشقة عليهم في قيام الليل على هذا الوجه علما وعملا، ترجم ذلك بقوله: {علم} أي الله سبح
67	18	al-Mulk	biqai-nazm-al-durar	غاية	9273230	MEDIUM	يد إيلامها وإضرارها، حال كونها {نذيرا} عظيما أو من جهة نذارتها أو إنذارا بالغا: فعيل بمعنى المصدر مثل {فكيف كان نكير} [الملك: 18] أي إنكاري، وعبر بقوله: {للبشر *} لما تقدم من الإشارة إلى إسراع الجسم العادي في قبول التأثر لا سيما بالنا
67	26	al-Mulk	biqai-nazm-al-durar	غاية	108184	MEDIUM	الإنسان ليفجر أمامه} [القيامة: 5] وبيان الله سبحانه عن الكائن بالغ إلى غاية ما أحاط به علمه {قل إنما العلم عند الله} [الملك: 26] وعن المنقطع كونه بحسب إحاطته بالكائن وسبحانه من النسيان {لا يضل ربي ولا ينسى} [طه: 52] وعن الأتي بما هو
68	2	al-Qalam	biqai-nazm-al-durar	غرض	8997462	MEDIUM	لإنس والجن على أن يأتوا بمثل هذا القرآن لا يأتون بمثله} [الإسراء: 88] فقوله سبحانه وتعالى {ما أنت بنعمة ربك بمجنون} [القلم: 2] جوابا لقوله تعالى في آخر السورة إنه لمجنون، وتقدم الجواب بنفي قولهم والتنزيه عنه على حكاية قولهم ليكون أبلغ
68	44	al-Qalam	biqai-nazm-al-durar	غاية	5343092	MEDIUM	إلا مسببه، ولكنهم كالبهائم {لا يشعرون*} أنهم في غاية البعد عن الخيرات # {سنستدرجهم من # PageV13P158 # حيث لا يعلمون} [القلم: 44] . # ولما ذكر أهل الافتراق، أتبعهم أهل النفاق، فكان كأنه قيل: فمن الذي يكون له الخيرات؟ فأجيب بأنه الخائف م
70	5	al-Maarij	biqai-nazm-al-durar	غرض	9211780	MEDIUM	منه الاكتراث بعناد من قدم عناده وكثرة لججه، وأتبع ذلك بما يشهد لهذا الغرض ويعضده وهو قوله تعالى {فاصبر صبرا جميلا} [المعارج: 5] {واصبر على ما يقولون واهجرهم هجرا جميلا وذرني والمكذبين أولي النعمة ومهلهم قليلا} [المزمل: 10 - 11] وهذ
71	16	Nuh	biqai-nazm-al-durar	غاية	8327819	MEDIUM	منها كما نسب الرسل إلى الجن والإنس بجمعهما في خطاب واحد فقال: {رسل منكم} [الأنعام: 130] وكذا {وجعل القمر فيهن نورا} [نوح: 16] ومثله كثير {اللؤلؤ} وهو الدر الذي هو في غاية البياض والإشراق والصفاء {والمرجان *} أي القضبان الحمر التي هي ~
72	1	al-Jinn	biqai-nazm-al-durar	المقصود	9168555	MEDIUM	سنى فآمنوا وصدقوا، وأمر صلى الله عليه وسلم بالإخبار بذلك، فأنزل الله تعالى عليه {قل أوحي إلي أنه استمع نفر من الجن} [الجن: 1] الآيات إلى قوله إخبارا عن تعريف الجن سائر أخوانهم بما شاهدوه من عناد كفار العرب «وأنه لما قام عبد الله يدع
73	1	al-Muzzammil	biqai-nazm-al-durar	غاية	9211531	MEDIUM	مه من وظائف عبادته وما يلزمه في أذكاره من ليله ونهاره، مفتتحا ذلك بأجمل مكالمة وألطف مخاطبة {يا أيها ms5409 المزمل} [المزمل: 1] وكان ذلك تسلية له صلى الله عليه وسلم كما # PageV21P005 # ورد {فلا تذهب نفسك عليهم حسرات} [فاطر: 8] إلى آخر
73	12	al-Muzzammil	biqai-nazm-al-durar	غرض	9212055	MEDIUM	هب نفسك عليهم حسرات} [فاطر: 8] وفي قوله {نحن أعلم بما يقولون وما أنت عليهم بجبار} [ق: 45] ثم قال: {إن لدينا أنكالا} [المزمل: 12] فذكر ما أعد لهم، وإذا تأملت هذه الآي وجدتها قاطعة بما قدمناه، وبان لك التحام ما ذكره، ثم رجع الكلام إلى
73	20	al-Muzzammil	biqai-nazm-al-durar	غاية	9212368	MEDIUM	جزاءهم مع وقوع التقصير ممن يصح منه تعظيم المعبود الحق جل جلاله # {علم أن لن تحصوه فتاب عليكم فاقرؤوا ما تيسر من القرآن} [المزمل: 20] ثم ختم السورة بالاستغفار من كل ما تقدم من عناد الجاحدين المقدم ذكرهم فيما قبل من السور إلى ما لا يفي ال
74	1	al-Muddaththir	biqai-nazm-al-durar	غاية	1037674	MEDIUM	بي صلى الله عليه وسلم في مقابلة {اقرأ باسم ربك} [العلق: 1] الذي هو أول منزل النبوة # PageV04P143 # و {يا أيها المدثر} [المدثر: 1] الذي هو أول منزل الرسالة فكان أول الأمر نذارة وآخره موعظة تبعث النفس على الخوف وتبعث القلب على الشوق من مع
75	5	al-Qiyama	biqai-nazm-al-durar	غاية	108086	MEDIUM	ا ما يقدره أو يزوره؛ فبيانه في الكائن ناقص وبيانه في الماضي أنقص وبيانه في الآتي ساقط # {بل يريد الإنسان ليفجر أمامه} [القيامة: 5] وبيان الله سبحانه عن الكائن بالغ إلى غاية ما أحاط به علمه {قل إنما العلم عند الله} [الملك: 26] وعن المن
75	16	al-Qiyama	biqai-nazm-al-durar	غاية	5707022	MEDIUM	نظر إلى قوله تعالى {ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما} [طه: 114] {لا تحرك به لسانك لتعجل به} [القيامة: 16] . # ولما كان السياق في هذه السورة للتحذير، قال معللا للجملة التي قبله: {لتكون من المنذرين*} أي المخوفين
75	30	al-Qiyama	biqai-nazm-al-durar	مقصود	8342565	MEDIUM	م عبارة عن وقت يمتد إلى انقضاء أمر مقدر فيه ظاهر من ليل ms4896 أو نهار أو غيرهما لقوله تعالى {إلى ربك يومئذ المساق} [القيامة: 30] أي يوم إذا بلغت الروح التراقي وهو لا يختص بليل ولا نهار، وبناه للمفعول تعظيما للأمر بالإشارة إلى أن شأن
75	35	al-Qiyama	biqai-nazm-al-durar	مقصود	8271458	MEDIUM	لحظة أو أياما أو شهورا أو كثيرا من ذلك أو أقل كيوم البعث ويوم بدر ويوم الموت بقوله تعالى: - {إلى ربك يومئذ المساق} -[القيامة: 35] : {في يوم} وأكد شؤمها بذم زمانها فقال: {نحس} أي شديد القباحة، قيل: كان يوم الأربعاء آخر الشهر وهو شوال ل
76	1	al-Insan	biqai-nazm-al-durar	المقصود	9324578	MEDIUM	يكن. # PageV21P122 # وقال الإمام أبو جعفر بن الزبير: قوله تعالى: {هل أتى على الإنسان حين من الدهر لم يكن شيئا مذكورا} [الإنسان: 1] تعريف الإنسان بحاله وابتداء أمره ليعلم أن لا طريق له للكبر واعتقاد السيادة لنفسه، وأن لا يغلطه ما اكتنفه
78	6	al-Naba	biqai-nazm-al-durar	المقصود	9392952	MEDIUM	الحكم، وإليه الإشارة بقوله: # {كذلك نخرج الموتى} [الأعراف: 57] وقال تعالى منبها على ما ذكرناه {ألم نجعل الأرض مهادا} [النبأ: 6] إلى قوله: {وجنات ألفافا} [النبأ: 16] فهذه المصنوعات المقصود بها الاعتبار كما قدم، ثم قال تعالى: {إن يوم الف
